ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-12-14T11:05:00Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:08:39Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:12:22Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:16:16Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:21:00Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:24:40Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:52:24Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",183517,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,,false
2020-12-14T11:53:01Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",36145,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-14T11:56:41Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.250.139,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T07:35:13Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",60008,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,unexpected-exit,false,false,false,,false
2020-12-15T07:39:04Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",218182,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T07:42:44Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T07:46:53Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T07:56:05Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T07:59:45Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T08:03:26Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:18:09Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",13992,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,logout,false,false,false,,false
2020-12-15T11:22:03Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",205740,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:25:44Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:29:24Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:33:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:37:08Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:40:48Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:44:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:48:09Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:51:49Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:55:29Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:59:11Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T11:59:41Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",28058,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-15T12:05:15Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",294947,IN,27.5.167.227,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T12:05:51Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",34536,IN,27.5.167.227,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-15T14:37:14Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",271440,IN,27.5.167.227,Kaara Aattakkaara,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:0uEtUhy8xAX1fJFiqNs5sr,,,,,,,,clickrow,logout,false,false,false,,false
2020-12-15T15:05:52Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T15:08:50Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",246000,IN,27.5.167.227,"Kaattu Payale (From ""Soorarai Pottru"")",G. V. Prakash,Kaattu Payale,spotify:track:2b4nWymybHj38A6XtQijiA,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T15:12:30Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T15:42:27Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",68602,IN,27.5.167.227,"Kaattu Payale (From ""Soorarai Pottru"")",G. V. Prakash,Kaattu Payale,spotify:track:2b4nWymybHj38A6XtQijiA,,,,,,,,trackdone,logout,false,false,false,,false
2020-12-15T15:46:17Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.167.227,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,clickrow,trackdone,false,false,false,,false
2020-12-15T15:49:58Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.140.204,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T15:53:53Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.140.204,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T16:10:55Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.140.204,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T16:14:35Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.140.204,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-15T16:18:17Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.140.204,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-16T15:07:01Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",4513,IN,115.97.252.216,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,logout,false,false,false,,false
2020-12-16T15:10:43Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",215192,IN,115.97.252.216,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-16T15:14:23Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,115.97.252.216,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-16T15:18:06Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,115.97.252.216,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-16T15:21:55Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,115.97.252.216,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-16T15:26:46Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.175.151,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:19:41Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",97026,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,,false
2020-12-17T14:23:48Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",122635,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:27:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:31:08Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:35:31Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:41:08Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:45:14Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:48:54Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-17T14:57:06Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",180738,IN,60.243.86.127,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-17T15:37:02Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",240005,IN,27.5.176.182,Kadhal Sadugudu,S.P. Charan,Alaipayuthey,spotify:track:4shmzSwbjpKUIlNhxzlVeC,,,,,,,,trackdone,unexpected-exit,false,false,false,,false
2020-12-20T08:59:51Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",53972,IN,116.73.162.31,Varaaha Nathi,Shankar Mahadevan,Sangamam,spotify:track:2TnHkOj2sNuWPDA43jArlb,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,,false
2020-12-20T19:58:39Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.242.228,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-20T20:03:00Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",246000,IN,27.5.242.228,"Kaattu Payale (From ""Soorarai Pottru"")",G. V. Prakash,Kaattu Payale,spotify:track:2b4nWymybHj38A6XtQijiA,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T06:39:58Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",219661,IN,27.5.235.134,Samajavaragamana - Tamil Version,Nithyashree Venkataramanan,Samajavaragamana,spotify:track:03ImGXlwWrJ4bZkOi5Zbgp,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T06:39:59Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",117362,IN,27.5.235.134,"Kaattu Payale (From ""Soorarai Pottru"")",G. V. Prakash,Kaattu Payale,spotify:track:2b4nWymybHj38A6XtQijiA,,,,,,,,trackdone,logout,false,false,true,1608494800358,false
2020-12-25T06:46:33Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",282208,IN,27.5.235.134,"Kadhaippoma (From ""Oh My Kadavule"")",Leon James,Kadhaippoma,spotify:track:5cfKBuE5XKtlaNOVjQwA9H,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T06:51:04Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",270375,IN,27.5.235.134,Yaanji,Anirudh Ravichander,Vikram Vedha,spotify:track:5NEGfbKMcNuEWOzpWufScA,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T06:57:22Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",378020,IN,27.5.235.134,Newyork Nagaram,A.R. Rahman,A.R.RAHMAN VIBRATION,spotify:track:45K3uOEsbrE2Jkegqiu9sm,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T07:01:14Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230430,IN,27.5.235.134,Hi Sonna Pothum,Hiphop Tamizha,Comali,spotify:track:2YRVd8cvSqT2Zta5TGTPRF,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T07:05:27Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",252688,IN,27.5.235.134,Nillayo,Haricharan,Oru Kadhal Megam,spotify:track:1YDAO1jQ59Dw0xRqDmE1pB,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T07:11:36Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",369333,IN,27.5.235.134,Nenjukkul Peidhidum,Harris Jayaraj,Vaaranam Aayiram (Original Motion Picture Soundtrack),spotify:track:4vlMdXsRpAIXYggwbNHZSv,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T07:13:26Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",108195,IN,27.5.235.134,"Nira - From ""Takkar""",Sid Sriram,Nira,spotify:track:1VxCdnd46iCgHP5zXGCXPe,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-25T07:13:34Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",8072,IN,27.5.235.134,Andha Kanna Paathaakaa,Anirudh Ravichander,Master,spotify:track:0qvoxfYodIfe14gaidhnsV,,,,,,,,clickrow,endplay,false,false,false,,false
2020-12-25T07:18:00Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266053,IN,27.5.235.134,Unakaga,A.R. Rahman,Bigil,spotify:track:5RR6Q4yCrbGiRCU5YbpNaY,,,,,,,,clickrow,trackdone,false,false,false,,false
2020-12-25T07:22:36Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",245064,IN,27.5.235.134,Enna Nadanthalum,Hiphop Tamizha,Meesaya Murukku,spotify:track:7yk8CT3m3KI8u6DEWc3dFk,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T07:24:09Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",91058,IN,27.5.235.134,Ayyayo,G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),spotify:track:5DYfTyqUNBmOnQtljQjYk2,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-25T07:24:12Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",2710,IN,27.5.235.134,Yathe Yathe,G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),spotify:track:6mmGbsCqf5e8vxv1WodYIG,,,,,,,,clickrow,endplay,false,false,false,,false
2020-12-25T07:28:11Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",238986,IN,27.5.235.134,Otha Sollaala,G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),spotify:track:7lnRiEP7BHXuILXNY9MH8f,,,,,,,,clickrow,trackdone,false,false,false,,false
2020-12-25T07:29:11Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",27794,IN,27.5.235.134,Otha Sollaala,G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),spotify:track:7lnRiEP7BHXuILXNY9MH8f,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-25T07:34:48Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",336810,IN,27.5.235.134,Kaara Aattakkaara,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:0uEtUhy8xAX1fJFiqNs5sr,,,,,,,,clickrow,trackdone,false,false,false,,false
2020-12-25T07:39:18Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",238981,IN,27.5.235.134,Aye Sinamika,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:5SgReZZHzHj9mUzJWBBvr4,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-25T07:42:43Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",205759,IN,27.5.235.134,Mental Manadhil,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:4mOmWSdTmf6fSAibGWCKp7,,,,,,,,clickrow,trackdone,false,false,false,,false
2020-12-25T07:49:10Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",365450,IN,27.5.235.134,Naane Varugiraen,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:7F81FsjjLnWrT2Rp7eYb03,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T07:50:22Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",41103,IN,27.5.235.134,Theera Ulaa,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:425eFcx7P9ZIrObXXmJRQ4,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-25T07:50:37Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",11661,IN,27.5.235.134,Snehidhane New Version,Sadhana Sargam,Alaipayuthey,spotify:track:264oNvCvuhw9RohxkAbWmy,,,,,,,,clickrow,endplay,false,false,false,,false
2020-12-25T07:50:41Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",3754,IN,27.5.235.134,Pachai Nirame,Hariharan,Alaipayuthey,spotify:track:3hp56aHySTDt9bdZiwdDO1,,,,,,,,clickrow,endplay,false,false,false,,false
2020-12-25T07:55:30Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",275586,IN,27.5.235.134,Kadhal Sadugudu,S.P. Charan,Alaipayuthey,spotify:track:4shmzSwbjpKUIlNhxzlVeC,,,,,,,,clickrow,trackdone,false,false,false,,false
2020-12-25T07:59:57Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266053,IN,27.5.235.134,Unakaga,A.R. Rahman,Bigil,spotify:track:5RR6Q4yCrbGiRCU5YbpNaY,,,,,,,,trackdone,trackdone,false,false,false,,false
2020-12-25T08:02:44Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",165430,IN,27.5.235.134,Aye Sinamika,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:5SgReZZHzHj9mUzJWBBvr4,,,,,,,,trackdone,endplay,false,false,false,,false
2020-12-25T08:02:46Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",2458,IN,27.5.235.134,Marudaani,A.R. Rahman,Sakkarakatti (Original Motion Picture Soundtrack),spotify:track:7gaysiOWpGoNQocrSwa1yM,,,,,,,,clickrow,endplay,false,false,false,,false
